23.7	0.398754	-0.35148	-0.164005	0.843894
23.76	0.38798	-0.300128	-0.19746	0.860566
23.82	0.375181	-0.248335	-0.231372	0.857854
23.88	0.360328	-0.197055	-0.265783	0.843772
23.94	0.343389	-0.14675	-0.30071	0.826325
24	0.324336	-0.0974383	-0.336127	0.811958
24.06	0.303139	-0.0488174	-0.371948	0.804348
24.12	0.279779	-0.000469888	-0.408	0.802947
24.18	0.25425	0.0478254	-0.443984	0.800663
24.24	0.226567	0.095626	-0.47943	0.781346
24.3	0.19678	0.141284	-0.513649	0.721265
24.36	0.164987	0.18174	-0.545687	0.60016
24.42	0.131351	0.213146	-0.574319	0.415542
24.48	0.0961168	0.232033	-0.598098	0.18251
24.54	0.0596162	0.236029	-0.615514	-0.0790647
24.6	0.0222699	0.223897	-0.62525	-0.351909
24.66	-0.0154343	0.195422	-0.626477	-0.618202
24.72	-0.0529774	0.151635	-0.619073	-0.852481
24.78	-0.0898534	0.095343	-0.603667	-1.02202
24.84	-0.125611	0.031163	-0.581464	-1.10434
24.9	-0.159881	-0.0356956	-0.553956	-1.10682
24.96	-0.192386	-0.101175	-0.522644	-1.0586
25.02	-0.222933	-0.162978	-0.488843	-0.985181
25.08	-0.251402	-0.219971	-0.453597	-0.8985
25.14	-0.277729	-0.27148	-0.417677	-0.802211
25.2	-0.301888	-0.316962	-0.381612	-0.697579
25.26	-0.323881	-0.355951	-0.345746	-0.586014
25.32	-0.343725	-0.388083	-0.310281	-0.469586
25.38	-0.361449	-0.413132	-0.275324	-0.350864
25.44	-0.377083	-0.431037	-0.240913	-0.232688
25.5	-0.390661	-0.441911	-0.207038	-0.11805
25.56	-0.402215	-0.446049	-0.173662	-0.0100334
25.62	-0.411772	-0.443935	-0.140728	0.0882434
25.68	-0.419358	-0.436238	-0.108165	0.173802
25.74	-0.424992	-0.423794	-0.0758951	0.244107
25.8	-0.42869	-0.407571	-0.0438372	0.297473
25.86	-0.430463	-0.38861	-0.0119062	0.333419
25.92	-0.430316	-0.367942	0.0199839	0.352817
25.98	-0.428249	-0.34651	0.0519195	0.357743
26.04	-0.424257	-0.325112	0.0839865	0.351085
26.1	-0.41833	-0.304357	0.116269	0.336075
26.16	-0.410452	-0.28466	0.14885	0.315913
26.22	-0.400604	-0.26625	0.181806	0.293542
26.28	-0.38876	-0.249187	0.215205	0.271582
26.34	-0.374894	-0.233382	0.249105	0.252375
26.4	-0.358973	-0.218611	0.283543	0.23807
26.46	-0.340964	-0.204523	0.318525	0.23072
26.52	-0.320836	-0.190644	0.35401	0.232329
26.58	-0.298562	-0.176382	0.389891	0.244832
26.64	-0.274122	-0.161034	0.425958	0.269939
26.7	-0.247513	-0.143806	0.461862	0.308793
26.76	-0.218759	-0.123866	0.497065	0.361314
26.82	-0.187923	-0.100439	0.530787	0.425056
26.88	-0.15512	-0.0730054	0.56197	0.493432
26.94	-0.120538	-0.0415954	0.589282	0.55371
27	-0.0844502	-0.00718627	0.611205	0.586923
27.06	-0.0472231	0.0280362	0.62623	0.573239
27.12	-0.00930662	0.0609013	0.633146	0.502534
27.18	0.028791	0.0880786	0.631336	0.381761
27.24	0.0665447	0.107074	0.62095	0.231772
27.3	0.103459	0.116807	0.602868	0.0775178
27.36	0.139107	0.117626	0.57846	-0.0599184
27.42	0.173148	0.110948	0.549283	-0.167075
27.48	0.205338	0.0987646	0.516813	-0.239374
27.54	0.235513	0.0831143	0.482291	-0.280234
27.6	0.263576	0.0656796	0.44667	-0.297902
27.66	0.289481	0.0476031	0.41063	-0.301617
27.72	0.313217	0.0295046	0.374629	-0.299092
27.78	0.334794	0.0116016	0.338953	-0.295751
27.84	0.354237	-0.00615789	0.303762	-0.295013
27.9	0.371577	-0.0239906	0.269132	-0.298895
27.96	0.386848	-0.0422089	0.235079	-0.308539
28.02	0.400085	-0.0611785	0.20158	-0.324582
28.08	0.411321	-0.081295	0.168588	-0.347366
28.14	0.420583	-0.102969	0.136038	-0.377019
28.2	0.427897	-0.126611	0.103857	-0.413437
28.26	0.433282	-0.152619	0.0719631	-0.456144
28.32	0.436754	-0.181345	0.0402742	-0.504027
28.38	0.438322	-0.213049	0.0087044	-0.554912
28.44	0.437992	-0.247817	-0.0228328	-0.605
28.5	0.435763	-0.285451	-0.0544241	-0.648323
28.56	0.431629	-0.325332	-0.0861557	-0.676656
28.62	0.42558	-0.366303	-0.118113	-0.680504
28.68	0.4176	-0.406648	-0.150378	-0.651462
28.74	0.407668	-0.444243	-0.18303	-0.585072
28.8	0.395759	-0.476842	-0.216141	-0.48238
28.86	0.381844	-0.502394	-0.24977	-0.349031
28.92	0.365889	-0.519259	-0.283962	-0.192646
28.98	0.347861	-0.52625	-0.318731	-0.0202872
29.04	0.327726	-0.522555	-0.354047	0.162859
29.1	0.305453	-0.507621	-0.38982	0.353594
29.16	0.281018	-0.481044	-0.425861	0.550167
29.22	0.254413	-0.442504	-0.461851	0.751495
29.28	0.225655	-0.391746	-0.497285	0.95624
29.34	0.194795	-0.328628	-0.531423	1.16167
29.4	0.161938	-0.253247	-0.563241	1.36198
29.46	0.127257	-0.166194	-0.591433	1.54487
29.52	0.0910105	-0.069172	-0.614471	1.68171
29.58	0.0535524	0.033589	-0.630796	1.71299
29.64	0.0153236	0.13405	-0.6391	1.58786
29.7	-0.0231694	0.223495	-0.638639	1.34945
29.76	-0.0613958	0.297339	-0.629443	1.07596
29.82	-0.0988484	0.354724	-0.612311	0.80605
29.88	-0.135084	0.39621	-0.58859	0.549237
29.94	-0.169748	0.4226	-0.559862	0.305409
30	-0.202583	0.434634	-0.527651	0.0731671
30.06	-0.233414	0.43301	-0.493257	-0.146924
30.12	-0.262138	0.418554	-0.457684	-0.350518
30.18	-0.288707	0.392483	-0.421652	-0.528524
30.24	-0.313106	0.356667	-0.385648	-0.668391
30.3	-0.335346	0.313724	-0.349976	-0.759162
30.36	-0.355453	0.26673	-0.314809	-0.798509
30.42	-0.373459	0.218578	-0.28023	-0.795867
30.48	-0.3894	0.171353	-0.246259	-0.76816
30.54	-0.403313	0.126093	-0.212875	-0.732149
30.6	-0.415232	0.0829483	-0.180033	-0.699764
30.66	-0.425188	0.0414939	-0.147667	-0.677768
30.72	-0.433207	0.00100499	-0.115705	-0.669357
30.78	-0.439312	-0.0393749	-0.0840671	-0.675704
30.84	-0.44352	-0.0805392	-0.0526688	-0.696835
30.9	-0.445843	-0.123358	-0.0214252	-0.731852
30.96	-0.446288	-0.168617	0.00975023	-0.778566
31.02	-0.444857	-0.216912	0.0409441	-0.8325
31.08	-0.441546	-0.268477	0.072243	-0.8853
31.14	-0.436347	-0.322898	0.103733	-0.923235
31.2	-0.429245	-0.378803	0.135498	-0.92815
31.26	-0.420223	-0.433729	0.167622	-0.88386
31.32	-0.409256	-0.484515	0.20018	-0.785595
31.38	-0.396316	-0.528104	0.233244	-0.64258
